val_loss,val_accuracy,loss,accuracy
0.004163005854934454,0.9503343105316162,0.1775701431096882,0.9287933111190796
0.09310923516750336,0.958930253982544,0.10152710473416385,0.9608124494552612
0.13010616600513458,0.9608405232429504,0.09285202965923678,0.9660692811012268
0.11762793362140656,0.9417383074760437,0.06966458484263403,0.9729987978935242
0.34913018345832825,0.9360076189041138,0.06567626875405742,0.9770609140396118
0.007667534984648228,0.9350525140762329,0.06337461119502107,0.9746714234352112
0.1625579297542572,0.927411675453186,0.05309798368113727,0.9792114496231079
0.28886669874191284,0.9646609425544739,0.05611958006305649,0.9801672697067261
0.006258662790060043,0.9808977842330933,0.045072824481692225,0.9832736253738403
0.020706869661808014,0.9713466763496399,0.03776363271590113,0.9854241609573364
0.28291359543800354,0.9293218851089478,0.05568345860047366,0.9804062247276306
0.0010442942148074508,0.9302769899368286,0.04614268413532343,0.9849462509155273
0.7580311894416809,0.9092645645141602,0.031030237972024238,0.9885304570198059
0.09885775297880173,0.9503343105316162,0.0319583673181464,0.989008367061615
1.0951353311538696,0.856733500957489,0.03320705086335522,0.9885304570198059
0.16021671891212463,0.9293218851089478,0.037656604524661776,0.9870967864990234
0.14160028100013733,0.9255014061927795,0.041018898889707264,0.9861409664154053
0.11049434542655945,0.9522445201873779,0.0321049668201943,0.9875746965408325
0.5835098028182983,0.9140400886535645,0.023380710134475204,0.9916368126869202
1.4266387224197388,0.9541547298431396,0.031417533945016285,0.9887694120407104
0.14295092225074768,0.9083094596862793,0.03626374885720271,0.9856630563735962
0.0002448218292556703,0.958930253982544,0.03624066866415785,0.9868578314781189
0.7128151655197144,0.9235911965370178,0.028815529841218664,0.9899641871452332
1.6954452991485596,0.7516714334487915,0.024134601280030605,0.9913978576660156
0.283706933259964,0.9140400886535645,0.02493858900546511,0.9902030825614929
0.013991001062095165,0.9531996250152588,0.029887744961273072,0.989008367061615
0.5776850581169128,0.8978032469749451,0.027775191928993293,0.989008367061615
0.29023104906082153,0.9235911965370178,0.020864418615041697,0.9921147227287292
1.4685029983520508,0.7516714334487915,0.017212173664453358,0.9933094382286072
0.0007811017567291856,0.987583577632904,0.03868931846590512,0.9854241609573364
0.03063627891242504,0.9216809868812561,0.0188049766754124,0.9933094382286072
0.5641816258430481,0.8729704022407532,0.020682163448034026,0.9916368126869202
0.4413451850414276,0.9130849838256836,0.020929236416376708,0.9928315281867981
2.921251143561676e-05,0.9665711522102356,0.01944023176813231,0.9925925731658936
0.05187022686004639,0.9789875745773315,0.021402329770886266,0.9925925731658936
0.3552127480506897,0.8911174535751343,0.020395526544634907,0.9921147227287292
0.05767161026597023,0.9560649394989014,0.011430738026205575,0.9954599738121033
0.2699788510799408,0.9675262570381165,0.017998358835866774,0.9916368126869202
0.6933266520500183,0.9608405232429504,0.025484565569181328,0.9902030825614929
0.9426257014274597,0.9283667802810669,0.018227039499837977,0.9928315281867981
0.06283185631036758,0.9197707772254944,0.024529457410208864,0.9921147227287292
1.1166895627975464,0.9063992500305176,0.02152200179784297,0.9911589026451111
0.2394498735666275,0.9551098346710205,0.01704521737332103,0.9937873482704163
3.481205931166187e-05,0.9742120504379272,0.0167956043397877,0.9937873482704163
0.4076249897480011,0.9646609425544739,0.016009798981060176,0.9937873482704163
0.6644453406333923,0.915950357913971,0.013585885884359885,0.9945041537284851
3.34126889356412e-05,0.9780324697494507,0.015069191797498823,0.9945041537284851
0.027710648253560066,0.9512894153594971,0.019565907820514424,0.9949820637702942
0.28496697545051575,0.9121298789978027,0.020210317686861358,0.992353618144989
0.0004363993648439646,0.9417383074760437,0.015608447669702262,0.9942652583122253
0.6407983899116516,0.9016236662864685,0.01605037167355129,0.9942652583122253
0.06332093477249146,0.9713466763496399,0.016993008072096066,0.9935483932495117
0.008719452656805515,0.9684813618659973,0.023303826614989583,0.9918757677078247
0.467619925737381,0.8777459263801575,0.01747313621938657,0.9933094382286072
0.1492198407649994,0.9531996250152588,0.015516083661899813,0.9942652583122253
0.2359415739774704,0.9474689364433289,0.018041589739156975,0.9945041537284851
0.42870041728019714,0.910219669342041,0.018365507903252577,0.9928315281867981
0.20484155416488647,0.9608405232429504,0.015193904618028298,0.9942652583122253
0.2979321777820587,0.8920726180076599,0.013324435576743853,0.9959378838539124
0.00020125809533055872,0.9551098346710205,0.019766160550837717,0.9930704832077026
0.46717652678489685,0.934097409248352,0.016724756141958598,0.9942652583122253
0.6587614417076111,0.9484240412712097,0.010063770032162904,0.9968936443328857
0.8047040700912476,0.9044890403747559,0.01793688680228901,0.9949820637702942
0.025883421301841736,0.9551098346710205,0.015546117924810327,0.9952210187911987
0.09940367192029953,0.9560649394989014,0.010071537292439613,0.9954599738121033
0.22662153840065002,0.9455587267875671,0.010078690005698963,0.9961768388748169
0.010074893943965435,0.9417383074760437,0.013743362245600898,0.9954599738121033
0.9829844832420349,0.9264565706253052,0.010654219900815436,0.996654748916626
0.2764129340648651,0.9503343105316162,0.011078147032298704,0.9954599738121033
0.23984618484973907,0.9512894153594971,0.017835073874952614,0.9935483932495117
0.35315611958503723,0.9455587267875671,0.019668838440400887,0.9937873482704163
0.007953719235956669,0.9436485171318054,0.016705341374755,0.9933094382286072
0.10917811095714569,0.9302769899368286,0.019997657158803847,0.9933094382286072
0.0603284016251564,0.9235911965370178,0.017217126955801108,0.9935483932495117
0.1762765645980835,0.9321871995925903,0.009360861948160276,0.9964157938957214
0.13390003144741058,0.9417383074760437,0.017023696847860294,0.9949820637702942
3.5849760024575517e-05,0.9293218851089478,0.015168527517177881,0.9959378838539124
0.22638310492038727,0.927411675453186,0.011077248889759845,0.9956989288330078
0.5114622116088867,0.9379178881645203,0.009247369258875265,0.996654748916626
0.049621645361185074,0.9388729929924011,0.012990958414593478,0.9956989288330078
0.00015970185631886125,0.9789875745773315,0.01822901339306954,0.9947431087493896
0.005869963672012091,0.9484240412712097,0.01471276254218746,0.9959378838539124
0.03526969254016876,0.8634192943572998,0.012244618679846057,0.9954599738121033
0.44262292981147766,0.9283667802810669,0.005718580828051232,0.9978494644165039
0.07585222274065018,0.903533935546875,0.01616026078711215,0.9942652583122253
0.10814870893955231,0.9713466763496399,0.017099246277918666,0.9945041537284851
1.3726251125335693,0.9016236662864685,0.014472226905254524,0.9935483932495117
0.03898137807846069,0.9149952530860901,0.012635959293716949,0.9945041537284851
0.16372638940811157,0.9512894153594971,0.017637702297550607,0.9935483932495117
0.285226434469223,0.903533935546875,0.00607761084263304,0.9976105093955994
0.47262898087501526,0.869149923324585,0.01295148605688759,0.9947431087493896
0.19374747574329376,0.9302769899368286,0.01627605384906546,0.9935483932495117
0.6330341100692749,0.9121298789978027,0.004214251710402319,0.9985663294792175
1.105931043624878,0.9360076189041138,0.008539721003610772,0.996654748916626
0.6511455774307251,0.9426934123039246,0.010069511798065249,0.9964157938957214
0.2875351011753082,0.9283667802810669,0.023851255771774674,0.9921147227287292
1.4435725212097168,0.9484240412712097,0.008527116978666472,0.9978494644165039
0.2436017543077469,0.9350525140762329,0.008702333756635094,0.996654748916626
0.08514224737882614,0.9522445201873779,0.0185906885827397,0.9945041537284851
0.19539852440357208,0.9407832026481628,0.008534999805182051,0.9971325993537903
